OrderID,OrderDate,Region,Category,CustomerSegment,Quantity,UnitPrice,Discount,Sales,Profit,ShippingDays,Returned
ORD-100218,2023-09-14,Central,Furniture,Consumer,2,32.59,0.0,65.18,15.7,8.0,Yes
ORD-101961,2023-09-14,South,Electronics,Consumer,7,56.6,0.0,396.2,157.21,3.0,No
ORD-101295,2023-09-14,South,Furniture,Home Office,4,61.69,0.0,246.76,78.86,4.0,No
ORD-100837,2023-09-14,Central,Electronics,Corporate,2,159.86,0.1,287.75,100.84,3.0,No
ORD-101876,2023-09-15,South,Electronics,Corporate,5,102.59,0.15,436.01,94.08,4.0,No
ORD-101242,2023-09-15,South,Office Supplies,Corporate,2,38.39,0.0,76.78,16.94,4.0,No
ORD-102411,2023-09-15,Central,Office Supplies,Consumer,5,23.58,0.0,117.9,31.79,7.0,No
ORD-102853,2023-09-16,South,Electronics,Corporate,4,32.59,0.2,104.29,27.08,2.0,Yes
ORD-100920,2023-09-16,North,Electronics,Corporate,5,84.16,0.2,336.64,110.36,1.0,No
ORD-102206,2023-09-16,West,Electronics,Consumer,5,426.53,0.0,2132.65,769.03,1.0,No
ORD-102063,2023-09-16,North,Electronics,Corporate,4,184.04,0.2,588.93,53.75,5.0,No
ORD-101872,2023-09-16,Central,Office Supplies,Consumer,2,41.04,0.05,77.98,25.67,6.0,No
ORD-101439,2023-09-16,Central,Furniture,Home Office,6,230.8,0.1,1246.32,273.45,8.0,No
ORD-101687,2023-09-16,East,Office Supplies,Corporate,2,71.42,0.0,142.84,37.73,5.0,No
ORD-100674,2023-09-16,East,Office Supplies,Corporate,8,20.71,0.15,140.83,32.99,2.0,No
ORD-102475,2023-09-16,North,Electronics,Consumer,2,334.87,0.05,636.25,164.05,5.0,No
ORD-100533,2023-09-17,East,Electronics,Consumer,5,142.44,0.0,712.2,228.24,2.0,No
ORD-100715,2023-09-17,North,Clothing,Home Office,8,112.91,0.05,858.12,128.26,,No
ORD-100689,2023-09-17,East,Furniture,Consumer,8,434.41,0.05,3301.52,845.91,3.0,No
ORD-100921,2023-09-17,West,Clothing,Corporate,5,87.75,0.2,351.0,44.36,4.0,No
ORD-102766,2023-09-17,East,Furniture,Corporate,3,562.75,0.2,1350.6,110.39,5.0,No
ORD-102955,2023-09-18,South,Office Supplies,Consumer,3,34.62,0.0,103.86,26.81,4.0,No
ORD-101444,2023-09-18,North,Electronics,Consumer,8,245.97,0.05,1869.37,573.15,6.0,Yes
ORD-100100,2023-09-18,Central,Clothing,Corporate,5,43.91,0.3,153.68,-1.66,8.0,Yes
ORD-100713,2023-09-18,Central,Office Supplies,Corporate,8,58.12,0.15,395.22,63.71,7.0,Yes
ORD-102514,2023-09-18,North,Electronics,Consumer,8,107.12,0.0,856.96,328.89,4.0,No
ORD-101599,2023-09-19,South,Furniture,Corporate,8,367.05,0.1,2642.76,567.59,4.0,No
ORD-100551,2023-09-19,North,Office Supplies,Consumer,2,44.1,0.05,83.79,15.47,1.0,No
ORD-100670,2023-09-19,North,Furniture,Consumer,5,375.83,0.05,1785.19,650.31,9.0,No
ORD-100734,2023-09-19,North,Electronics,Consumer,7,187.06,0.15,1113.01,123.92,2.0,No
ORD-102944,2023-09-20,South,Electronics,Corporate,2,325.25,0.15,552.92,135.88,4.0,No
ORD-100102,2023-09-20,South,Clothing,Home Office,3,28.44,0.0,85.32,32.78,4.0,No
ORD-100171,2023-09-20,East,Office Supplies,Consumer,7,42.51,0.15,252.93,62.57,2.0,No
ORD-102591,2023-09-20,Central,Office Supplies,Consumer,4,34.25,0.0,137.0,46.26,5.0,No
ORD-101529,2023-09-20,South,Office Supplies,Consumer,2,36.17,0.0,72.34,28.85,6.0,No
ORD-100511,2023-09-21,West,Office Supplies,Consumer,5,23.04,0.05,109.44,29.97,2.0,No
ORD-100314,2023-09-21,South,Furniture,Corporate,3,118.34,0.15,301.77,65.34,2.0,No
ORD-100659,2023-09-22,South,Electronics,Consumer,6,97.31,0.0,583.86,226.8,5.0,No
ORD-100616,2023-09-22,West,Furniture,Consumer,5,196.28,0.2,785.12,107.97,9.0,No
ORD-100155,2023-09-22,West,Furniture,Consumer,2,785.41,0.15,1335.2,181.98,1.0,No
ORD-101528,2023-09-22,North,Electronics,Consumer,6,307.0,0.0,1842.0,337.68,4.0,No
ORD-102612,2023-09-22,East,Furniture,Corporate,8,232.59,0.0,1860.72,505.1,4.0,No
ORD-102742,2023-09-22,North,Office Supplies,Consumer,3,70.39,0.05,200.61,48.4,7.0,No
ORD-101829,2023-09-22,East,Clothing,Consumer,6,72.85,0.1,393.39,85.43,1.0,No
ORD-100107,2023-09-22,South,Office Supplies,Consumer,8,51.81,0.15,352.31,69.56,2.0,No
ORD-102005,2023-09-22,Central,Furniture,Corporate,2,80.84,0.3,113.18,2.07,7.0,No
ORD-100653,2023-09-22,North,Electronics,Corporate,3,105.15,0.1,283.91,81.08,,No
ORD-102382,2023-09-23,North,Office Supplies,Consumer,7,47.07,0.0,329.49,126.0,5.0,No
ORD-100482,2023-09-23,East,Clothing,Home Office,3,41.34,,124.02,44.86,4.0,No
ORD-101406,2023-09-23,Central,Clothing,Home Office,3,74.19,0.2,178.06,25.99,5.0,Yes
ORD-102670,2023-09-23,East,Office Supplies,Consumer,5,22.53,0.15,95.75,5.27,3.0,No
ORD-100072,2023-09-23,West,Clothing,Consumer,1,47.59,0.1,42.83,8.51,2.0,No
ORD-102306,2023-09-23,East,Clothing,Corporate,7,70.44,0.3,345.16,12.24,4.0,No
ORD-102833,2023-09-24,West,Office Supplies,Corporate,2,55.24,0.15,93.91,21.04,1.0,No
ORD-101669,2023-09-24,Central,Electronics,Consumer,8,300.3,0.05,2282.28,751.74,4.0,No
ORD-102322,2023-09-24,South,Clothing,Consumer,6,34.8,0.0,208.8,70.44,1.0,No
ORD-100622,2023-09-24,Central,Office Supplies,Consumer,1,22.15,0.0,22.15,5.72,6.0,No
ORD-101501,2023-09-24,Central,Office Supplies,Corporate,3,38.88,0.0,116.64,35.79,4.0,No
ORD-100217,2023-09-24,North,Electronics,Corporate,4,149.79,0.0,599.16,181.46,5.0,No
ORD-100676,2023-09-24,Central,Furniture,Consumer,5,168.54,0.0,842.7,217.46,4.0,No
ORD-101623,2023-09-25,North,Clothing,Consumer,3,128.58,0.0,385.74,111.14,3.0,Yes
ORD-100709,2023-09-25,East,Office Supplies,Consumer,1,24.04,0.0,24.04,8.7,7.0,No
ORD-101379,2023-09-25,South,Electronics,Consumer,7,131.12,0.2,734.27,43.9,3.0,No
ORD-102037,2023-09-25,North,Electronics,Consumer,7,133.1,0.2,745.36,125.91,3.0,No
ORD-100664,2023-09-25,South,Electronics,Consumer,3,325.49,0.0,976.47,278.14,3.0,No
ORD-102556,2023-09-25,North,Furniture,Corporate,8,150.45,0.1,1083.24,263.37,3.0,Yes
ORD-102543,2023-09-25,North,Office Supplies,Home Office,1,41.95,0.0,41.95,14.48,6.0,No
ORD-102500,2023-09-25,North,Electronics,Consumer,7,604.5,0.15,3596.78,723.59,3.0,No
ORD-100675,2023-09-26,South,Clothing,Consumer,6,132.38,0.0,794.28,214.57,6.0,No
ORD-102972,2023-09-26,North,Office Supplies,Home Office,2,33.2,0.05,63.08,21.0,3.0,No
ORD-102143,2023-09-27,West,Clothing,Consumer,2,27.67,0.05,52.57,14.61,8.0,No
ORD-102837,2023-09-27,South,Office Supplies,Corporate,8,28.15,0.2,180.16,26.29,4.0,No
ORD-101959,2023-09-27,East,Office Supplies,Home Office,2,47.65,0.2,76.24,12.8,,No
ORD-102007,2023-09-27,North,Office Supplies,Corporate,1,28.49,0.15,24.22,5.42,4.0,No
ORD-102925,2023-09-28,East,Electronics,Consumer,8,140.39,0.0,1123.12,339.45,1.0,No
ORD-100342,2023-09-28,West,Electronics,Home Office,1,134.32,0.1,120.89,19.11,7.0,No
ORD-101720,2023-09-28,North,Furniture,Consumer,4,193.22,0.0,772.88,274.99,4.0,Yes
ORD-100768,2023-09-28,North,Office Supplies,Corporate,8,34.98,0.1,251.86,52.03,7.0,No
ORD-102300,2023-09-28,Central,Office Supplies,Corporate,8,23.76,0.3,133.06,8.35,6.0,No
ORD-101110,2023-09-28,North,Furniture,Home Office,4,112.07,0.05,425.87,85.49,1.0,No
ORD-101095,2023-09-28,South,Furniture,Consumer,3,70.72,0.0,212.16,74.76,4.0,No
ORD-100916,2023-09-29,North,Office Supplies,Consumer,6,47.62,0.0,285.72,102.8,5.0,Yes
ORD-102377,2023-09-29,East,Office Supplies,Home Office,8,40.73,0.05,309.55,131.06,4.0,No
ORD-100069,2023-09-29,South,Furniture,Consumer,6,92.35,0.05,526.39,144.23,2.0,No
ORD-101423,2023-09-29,South,Electronics,Consumer,5,193.38,0.0,966.9,209.81,4.0,No
ORD-102726,2023-09-30,West,Office Supplies,Home Office,5,23.58,0.05,112.0,33.16,4.0,No
ORD-100724,2023-09-30,North,Clothing,Consumer,1,56.38,0.15,47.92,8.7,12.0,Yes
ORD-100955,2023-09-30,Central,Office Supplies,Consumer,1,40.16,0.15,34.14,3.94,5.0,No
ORD-102415,2023-09-30,North,Office Supplies,Home Office,3,46.69,0.0,140.07,56.47,6.0,No
ORD-102818,2023-10-01,South,Furniture,Corporate,4,316.45,0.15,1075.93,309.66,4.0,No
ORD-101715,2023-10-01,West,Electronics,Consumer,1,257.4,0.05,244.53,76.66,4.0,No
ORD-100496,2023-10-01,South,Office Supplies,Consumer,5,30.26,0.0,151.3,52.13,,No
ORD-101224,2023-10-02,North,Electronics,Corporate,8,135.75,0.15,923.1,229.57,2.0,No
ORD-100408,2023-10-03,North,Office Supplies,Corporate,4,98.19,0.3,274.93,22.24,5.0,Yes
ORD-101392,2023-10-03,North,Office Supplies,Consumer,6,63.36,0.15,323.14,66.74,3.0,No
ORD-101084,2023-10-04,Central,Office Supplies,Corporate,7,38.96,0.0,272.72,81.25,5.0,No
ORD-102203,2023-10-04,North,Office Supplies,Corporate,7,49.72,0.15,295.83,63.15,3.0,No
ORD-100780,2023-10-04,North,Electronics,Consumer,7,352.78,0.05,2345.99,600.54,3.0,No
ORD-102790,2023-10-04,West,Clothing,Home Office,7,36.47,0.2,204.23,26.55,4.0,No
ORD-102397,2023-10-06,North,Furniture,Corporate,7,190.86,0.0,1336.02,520.77,5.0,No
ORD-102113,2023-10-06,East,Clothing,Corporate,6,63.0,0.0,378.0,118.44,1.0,No
ORD-100812,2023-10-07,Central,Office Supplies,Consumer,2,39.12,0.1,70.42,15.91,6.0,No
ORD-101082,2023-10-07,Central,Office Supplies,Corporate,8,36.75,0.15,249.9,50.76,6.0,Yes
ORD-100766,2023-10-07,North,Office Supplies,Home Office,6,31.44,0.05,179.21,62.88,7.0,No
ORD-100703,2023-10-07,Central,Office Supplies,Consumer,4,29.25,0.0,117.0,40.07,5.0,No
ORD-100599,2023-10-07,East,Furniture,Consumer,8,240.45,0.1,1731.24,467.32,2.0,No
ORD-102263,2023-10-07,North,Clothing,Home Office,5,124.2,0.0,621.0,227.66,4.0,No
ORD-100294,2023-10-07,West,Office Supplies,Consumer,3,28.7,0.05,81.79,21.69,,Yes
ORD-100927,2023-10-08,West,Clothing,Home Office,3,55.01,0.0,165.03,51.02,3.0,No
ORD-100392,2023-10-08,East,Clothing,Consumer,6,106.45,0.15,542.9,83.62,5.0,No
ORD-100645,2023-10-08,West,Office Supplies,Consumer,1,24.57,0.0,24.57,9.91,4.0,No
ORD-102856,2023-10-08,West,Office Supplies,Home Office,8,33.96,0.05,258.1,69.27,4.0,No
ORD-101155,2023-10-09,North,Electronics,Corporate,2,201.42,0.15,342.41,100.07,3.0,No
ORD-102662,2023-10-09,South,Office Supplies,Home Office,1,22.42,,19.06,4.55,9.0,No
ORD-100497,2023-10-10,East,Office Supplies,Consumer,7,24.29,0.0,170.03,58.98,3.0,No
ORD-102105,2023-10-10,West,Office Supplies,Consumer,8,52.04,0.05,395.5,75.89,5.0,No
ORD-102368,2023-10-10,South,Clothing,Consumer,1,159.51,0.2,127.61,17.93,6.0,No
ORD-102188,2023-10-10,South,Clothing,Corporate,1,18.7,0.1,16.83,5.47,3.0,Yes
ORD-101230,2023-10-10,North,Clothing,Consumer,6,62.66,0.1,338.36,94.12,2.0,No
ORD-102341,2023-10-10,North,Electronics,Corporate,3,91.23,0.1,246.32,71.35,6.0,Yes
ORD-101805,2023-10-11,West,Office Supplies,Corporate,7,24.45,0.3,119.8,3.56,1.0,No
ORD-101637,2023-10-11,Central,Office Supplies,Home Office,4,29.31,0.0,117.24,44.02,10.0,No
ORD-101123,2023-10-12,North,Furniture,Home Office,8,386.24,0.05,2935.42,841.99,4.0,No
ORD-102162,2023-10-12,South,Electronics,Consumer,4,302.15,0.15,1027.31,222.54,6.0,No
ORD-102844,2023-10-13,North,Office Supplies,Corporate,8,65.76,0.15,447.17,120.78,2.0,No
ORD-101747,2023-10-13,East,Office Supplies,Corporate,5,34.48,0.15,146.54,20.44,5.0,No
ORD-102327,2023-10-13,North,Clothing,Corporate,6,34.9,0.0,209.4,59.71,4.0,No
ORD-101462,2023-10-13,North,Furniture,Consumer,5,1033.08,0.15,4390.59,968.05,1.0,No
ORD-101096,2023-10-14,North,Office Supplies,Consumer,5,32.85,0.05,156.04,51.04,2.0,No
ORD-102038,2023-10-14,East,Clothing,Consumer,5,123.11,0.15,523.22,110.04,3.0,Yes
ORD-101193,2023-10-14,Central,Clothing,Consumer,6,48.01,0.0,288.06,99.87,5.0,No
ORD-102967,2023-10-14,South,Furniture,Consumer,8,91.4,0.0,731.2,232.69,2.0,No
ORD-101398,2023-10-15,East,Electronics,Home Office,5,181.0,0.0,905.0,364.83,5.0,Yes
ORD-102484,2023-10-15,West,Clothing,Corporate,5,54.22,0.3,189.77,21.41,1.0,No
ORD-101121,2023-10-16,North,Office Supplies,Consumer,6,31.24,0.2,149.95,41.01,6.0,Yes
ORD-101321,2023-10-17,East,Office Supplies,Consumer,1,23.88,0.2,19.1,2.93,8.0,No
ORD-100506,2023-10-17,South,Office Supplies,Home Office,7,30.76,0.1,193.79,50.84,3.0,No
ORD-100753,2023-10-17,East,Office Supplies,Home Office,5,28.53,0.0,142.65,44.95,1.0,No
ORD-101902,2023-10-17,West,Electronics,Home Office,7,256.51,0.05,1705.79,506.87,6.0,No
ORD-102334,2023-10-17,South,Furniture,Consumer,3,219.21,0.1,591.87,115.17,7.0,No
ORD-100197,2023-10-17,Central,Electronics,Consumer,5,41.96,0.05,199.31,54.97,5.0,No
ORD-101027,2023-10-18,South,Office Supplies,Consumer,6,30.65,0.0,183.9,75.12,,No
ORD-100428,2023-10-18,North,Clothing,Consumer,2,76.31,0.05,144.99,41.92,8.0,No
ORD-100268,2023-10-18,North,Clothing,Consumer,2,66.7,0.15,113.39,24.32,9.0,Yes
ORD-100610,2023-10-18,East,Office Supplies,Corporate,2,26.19,0.2,41.9,2.25,,No
ORD-100210,2023-10-18,West,Furniture,Consumer,4,247.67,0.15,842.08,175.16,4.0,No
ORD-102329,2023-10-19,East,Furniture,Consumer,2,298.79,0.1,537.82,135.48,3.0,No
ORD-101372,2023-10-19,South,Office Supplies,Corporate,8,30.15,0.0,241.2,84.45,2.0,No
ORD-102309,2023-10-19,Central,Furniture,Home Office,3,553.48,0.0,1660.44,608.09,4.0,No
ORD-101934,2023-10-20,West,Office Supplies,Corporate,7,24.29,0.2,136.02,23.61,2.0,No
ORD-102425,2023-10-20,West,Office Supplies,Corporate,2,18.19,0.3,25.47,2.39,7.0,Yes
ORD-102511,2023-10-20,South,Office Supplies,Corporate,8,52.9,0.15,359.72,64.75,4.0,No
ORD-100585,2023-10-20,East,Clothing,Consumer,5,76.84,0.05,364.99,109.98,3.0,No
ORD-100625,2023-10-21,South,Office Supplies,Home Office,3,20.63,0.05,58.8,18.89,3.0,No
ORD-101977,2023-10-21,Central,Electronics,Home Office,5,238.84,0.0,1194.2,309.36,6.0,No
ORD-100487,2023-10-21,North,Office Supplies,Corporate,6,28.08,0.0,168.48,46.93,1.0,No
ORD-100648,2023-10-21,West,Electronics,Home Office,2,298.33,0.05,566.83,185.12,4.0,No
ORD-101403,2023-10-21,South,Electronics,Consumer,6,202.86,0.15,1034.59,213.28,2.0,No
ORD-102315,2023-10-21,South,Furniture,Corporate,2,375.46,0.3,525.64,41.01,3.0,No
ORD-100604,2023-10-21,Central,Clothing,Corporate,4,31.18,0.15,106.01,29.42,2.0,No
ORD-102282,2023-10-21,South,Clothing,Consumer,6,45.2,0.1,244.08,57.49,4.0,No
ORD-102395,2023-10-22,Central,Furniture,Corporate,4,179.79,0.15,611.29,123.23,6.0,No
ORD-101488,2023-10-22,Central,Furniture,Consumer,5,24.85,0.1,111.82,32.18,7.0,No
ORD-101771,2023-10-22,West,Furniture,Consumer,3,467.03,0.0,1401.09,483.33,7.0,No
ORD-102981,2023-10-22,South,Office Supplies,Corporate,1,46.97,0.2,37.58,7.94,1.0,No
ORD-100276,2023-10-22,South,Office Supplies,Consumer,4,44.23,0.0,176.92,63.56,7.0,No
ORD-100966,2023-10-22,Central,Office Supplies,Corporate,4,20.31,0.3,56.87,-0.44,8.0,Yes
ORD-102301,2023-10-22,West,Office Supplies,Consumer,6,28.94,0.1,156.28,35.6,,No
ORD-100908,2023-10-22,North,Office Supplies,Home Office,1,40.3,0.05,38.28,12.06,2.0,No
ORD-101991,2023-10-23,West,Clothing,Home Office,7,73.98,0.0,517.86,188.74,4.0,No
ORD-101463,2023-10-23,South,Clothing,Home Office,1,87.49,0.05,83.12,23.63,1.0,No
ORD-101602,2023-10-24,West,Clothing,Consumer,6,76.06,0.15,387.91,73.52,2.0,No
ORD-100111,2023-10-24,North,Electronics,Consumer,3,91.72,0.0,275.16,107.33,5.0,Yes
ORD-101436,2023-10-24,North,Clothing,Consumer,1,71.76,0.05,68.17,18.96,4.0,No
ORD-102868,2023-10-24,Central,Electronics,Consumer,2,159.0,0.0,318.0,89.89,6.0,No
ORD-102633,2023-10-25,East,Electronics,Corporate,7,89.7,0.15,533.71,91.05,6.0,Yes
ORD-101844,2023-10-25,North,Furniture,Consumer,2,286.49,0.05,544.33,172.54,4.0,No
ORD-101970,2023-10-26,South,Office Supplies,Corporate,7,38.43,0.15,228.66,19.86,,No
ORD-100840,2023-10-26,North,Office Supplies,Corporate,8,55.35,0.0,442.8,141.81,4.0,No
ORD-100027,2023-10-26,North,Clothing,Consumer,8,37.83,0.15,257.24,56.26,2.0,No
ORD-102034,2023-10-26,North,Office Supplies,Consumer,7,50.86,0.0,356.02,156.93,3.0,No
ORD-101695,2023-10-27,East,Office Supplies,Corporate,3,73.37,0.1,198.1,54.07,1.0,No
ORD-100015,2023-10-27,North,Office Supplies,Consumer,2,80.36,0.1,144.65,34.65,4.0,No
ORD-100083,2023-10-27,North,Office Supplies,Consumer,6,51.46,0.0,308.76,95.52,6.0,No
ORD-102229,2023-10-27,East,Electronics,Corporate,3,360.05,0.2,864.12,117.23,6.0,No
ORD-101576,2023-10-27,West,Clothing,Home Office,2,58.87,0.15,100.08,19.81,7.0,No
ORD-101984,2023-10-28,East,Furniture,Corporate,5,282.65,0.15,1201.26,240.32,2.0,No
ORD-100747,2023-10-28,South,Clothing,Corporate,4,72.84,,247.66,64.91,4.0,No
ORD-100076,2023-10-28,South,Furniture,Corporate,1,561.68,0.2,449.34,68.33,6.0,No
ORD-100720,2023-10-28,East,Office Supplies,Consumer,1,41.63,0.0,41.63,15.66,2.0,No
ORD-102433,2023-10-29,South,Furniture,Corporate,8,53.31,0.0,426.48,84.56,3.0,No
ORD-100886,2023-10-29,South,Clothing,Consumer,4,65.29,0.05,248.1,78.94,5.0,No
ORD-101716,2023-10-30,South,Furniture,Corporate,5,240.57,0.0,1202.85,393.39,3.0,No
ORD-102989,2023-10-30,East,Office Supplies,Consumer,6,61.19,0.0,367.14,114.97,6.0,No
ORD-100317,2023-10-30,West,Electronics,Corporate,5,81.47,0.15,346.25,33.25,5.0,Yes
ORD-100175,2023-10-30,North,Electronics,Home Office,1,369.0,0.0,369.0,126.98,1.0,No
ORD-102542,2023-10-30,South,Office Supplies,Consumer,2,43.97,0.05,83.54,26.05,3.0,Yes
ORD-100129,2023-10-30,East,Clothing,Consumer,5,36.44,0.0,182.2,68.41,1.0,No
ORD-102535,2023-10-30,East,Office Supplies,Consumer,6,48.67,0.1,262.82,61.44,4.0,Yes
ORD-101644,2023-10-31,North,Electronics,Corporate,1,78.02,,66.32,17.52,1.0,No
ORD-100281,2023-10-31,North,Electronics,Consumer,1,49.41,,49.41,15.53,4.0,No
ORD-102906,2023-10-31,Central,Office Supplies,Consumer,8,36.59,0.05,278.08,46.01,2.0,No
ORD-100894,2023-11-01,West,Clothing,Consumer,4,39.49,0.05,150.06,35.55,2.0,No
ORD-102858,2023-11-01,West,Office Supplies,Consumer,8,19.04,0.2,121.86,18.04,2.0,Yes
ORD-102534,2023-11-01,Central,Clothing,Corporate,1,53.11,0.1,47.8,14.82,5.0,Yes
ORD-101031,2023-11-02,West,Furniture,Consumer,1,91.37,0.0,91.37,31.13,4.0,No
ORD-101402,2023-11-02,Central,Electronics,Consumer,2,114.76,0.15,195.09,47.1,4.0,Yes
ORD-100353,2023-11-03,East,Furniture,Consumer,6,326.25,0.1,1761.75,391.05,3.0,No
ORD-101601,2023-11-03,North,Clothing,Home Office,1,64.15,0.15,54.53,13.07,7.0,No
ORD-101625,2023-11-03,West,Office Supplies,Consumer,7,17.38,0.0,121.66,39.85,2.0,No
ORD-100244,2023-11-04,East,Electronics,Consumer,6,287.75,0.05,1640.18,509.33,1.0,No
ORD-102001,2023-11-04,East,Office Supplies,Home Office,2,18.5,0.0,37.0,12.34,4.0,No
ORD-101530,2023-11-04,South,Office Supplies,Consumer,4,30.37,0.05,115.41,38.11,4.0,No
ORD-102065,2023-11-04,Central,Office Supplies,Consumer,6,37.0,0.1,199.8,64.8,5.0,No
ORD-100383,2023-11-04,East,Office Supplies,Corporate,4,30.0,0.3,84.0,9.29,3.0,No
ORD-102452,2023-11-05,East,Office Supplies,Consumer,3,37.68,0.05,107.39,35.71,5.0,No
ORD-102160,2023-11-05,East,Clothing,Consumer,3,96.16,0.0,288.48,81.61,1.0,Yes
ORD-101879,2023-11-05,East,Furniture,Home Office,4,545.8,0.0,2183.2,772.82,3.0,No
ORD-101154,2023-11-05,East,Office Supplies,Corporate,1,41.16,0.2,32.93,4.64,8.0,No
ORD-102271,2023-11-06,East,Clothing,Consumer,4,61.06,0.0,244.24,91.91,5.0,Yes
ORD-101499,2023-11-06,West,Office Supplies,Consumer,2,28.74,0.1,51.73,10.81,7.0,No
ORD-100035,2023-11-07,North,Office Supplies,Home Office,1,26.22,0.2,20.98,4.71,6.0,No
ORD-101139,2023-11-07,West,Office Supplies,Consumer,5,35.37,0.2,141.48,25.87,2.0,No
ORD-100360,2023-11-08,Central,Furniture,Consumer,7,205.32,0.0,1437.24,388.58,6.0,No
ORD-102387,2023-11-08,North,Electronics,Corporate,2,300.38,0.1,540.68,101.9,1.0,No
ORD-101614,2023-11-09,West,Furniture,Consumer,5,173.3,0.0,866.5,308.6,4.0,No
ORD-100620,2023-11-09,West,Office Supplies,Corporate,1,22.19,0.2,17.75,2.25,6.0,No
ORD-101050,2023-11-09,West,Clothing,Home Office,7,51.22,0.0,358.54,83.2,4.0,No
ORD-100339,2023-11-10,Central,Office Supplies,Corporate,6,40.99,0.15,209.05,34.45,3.0,No
ORD-102573,2023-11-10,West,Clothing,Consumer,1,60.46,0.1,54.41,12.8,3.0,No
ORD-101077,2023-11-10,East,Office Supplies,Home Office,7,61.25,0.05,407.31,143.69,4.0,No
ORD-100131,2023-11-11,Central,Clothing,Corporate,4,65.22,0.0,260.88,92.36,6.0,No
ORD-102946,2023-11-11,South,Electronics,Consumer,6,238.7,,1432.2,384.85,4.0,No
ORD-100606,2023-11-11,Central,Electronics,Home Office,6,591.43,0.1,3193.72,801.21,,No
ORD-102646,2023-11-11,West,Office Supplies,Corporate,1,41.16,0.1,37.04,8.95,7.0,No
ORD-101814,2023-11-12,West,Furniture,Corporate,2,215.03,0.15,365.55,59.34,,Yes
ORD-100609,2023-11-12,East,Electronics,Consumer,2,187.19,0.1,336.94,90.27,3.0,No
ORD-101799,2023-11-12,East,Office Supplies,Consumer,1,37.65,0.1,33.88,7.23,3.0,No
ORD-102312,2023-11-12,South,Furniture,Consumer,7,136.55,0.05,908.06,265.99,,No
ORD-101426,2023-11-13,North,Electronics,Home Office,8,214.78,0.05,1632.33,391.86,2.0,Yes
ORD-101595,2023-11-13,West,Clothing,Home Office,2,41.12,0.2,65.79,10.5,4.0,Yes
ORD-102555,2023-11-13,West,Clothing,Consumer,5,67.62,0.0,338.1,91.09,5.0,No
ORD-100520,2023-11-14,West,Office Supplies,Home Office,3,34.62,0.15,88.28,20.58,5.0,No
ORD-102097,2023-11-15,East,Office Supplies,Corporate,6,18.54,0.1,100.12,25.11,2.0,No
ORD-101515,2023-11-15,South,Furniture,Consumer,6,368.38,0.0,2210.28,853.14,3.0,No
ORD-100662,2023-11-16,North,Clothing,Consumer,3,200.43,0.1,541.16,133.57,3.0,Yes
ORD-102209,2023-11-16,North,Electronics,Home Office,1,307.57,0.05,292.19,105.72,7.0,No
ORD-101996,2023-11-16,South,Electronics,Consumer,2,127.1,0.0,254.2,70.73,1.0,No
ORD-101628,2023-11-16,North,Electronics,Consumer,1,58.71,0.0,58.71,19.34,1.0,No
ORD-102908,2023-11-17,Central,Furniture,Consumer,7,224.02,0.05,1489.73,374.11,8.0,No
ORD-100630,2023-11-17,Central,Electronics,Corporate,3,91.38,0.3,191.9,19.31,8.0,Yes
ORD-101828,2023-11-17,Central,Office Supplies,Corporate,3,51.99,0.1,140.37,32.46,8.0,No
ORD-102740,2023-11-17,North,Office Supplies,Consumer,2,48.08,0.1,86.54,16.08,3.0,No
ORD-101496,2023-11-18,West,Office Supplies,Consumer,8,56.15,0.05,426.74,133.05,4.0,No
ORD-101216,2023-11-18,South,Office Supplies,Corporate,5,55.39,0.2,221.56,18.68,4.0,No
ORD-100784,2023-11-18,Central,Office Supplies,Corporate,7,41.04,0.2,229.82,34.16,4.0,No
ORD-100559,2023-11-18,East,Office Supplies,Consumer,7,28.78,0.15,171.24,35.0,5.0,No
ORD-100864,2023-11-18,North,Clothing,Corporate,4,218.29,,698.53,116.59,8.0,No
ORD-102601,2023-11-18,West,Electronics,Consumer,5,80.62,0.0,403.1,117.91,6.0,No
ORD-100108,2023-11-18,North,Electronics,Consumer,2,199.88,0.0,399.76,105.84,7.0,No
ORD-102260,2023-11-19,West,Office Supplies,Consumer,2,19.17,0.1,34.51,5.28,2.0,No
ORD-100334,2023-11-19,North,Furniture,Corporate,8,137.73,0.3,771.29,-53.13,5.0,No
ORD-102809,2023-11-19,North,Office Supplies,Home Office,5,40.36,0.0,201.8,63.47,,No
ORD-101825,2023-11-19,North,Furniture,Consumer,5,455.53,0.05,2163.77,602.3,4.0,No
ORD-102962,2023-11-19,North,Office Supplies,Corporate,1,44.44,0.2,35.55,5.63,1.0,Yes
ORD-102815,2023-11-19,East,Office Supplies,Consumer,7,20.95,0.05,139.32,45.44,7.0,No
ORD-100628,2023-11-20,East,Office Supplies,Consumer,5,48.83,0.15,207.53,34.98,5.0,No
ORD-102792,2023-11-21,West,Electronics,Consumer,1,69.76,0.0,69.76,20.45,4.0,No
ORD-101666,2023-11-21,West,Clothing,Corporate,7,91.47,0.15,544.25,89.03,6.0,No
ORD-102580,2023-11-21,North,Office Supplies,Corporate,7,31.73,0.0,222.11,79.67,2.0,No
ORD-101519,2023-11-21,North,Electronics,Consumer,3,277.09,0.1,748.14,160.55,6.0,No
