CustomerID,Age,Gender,TenureMonths,Contract,InternetService,PaperlessBilling,MonthlyCharges,TotalCharges,SupportCalls,SatisfactionScore,Churn
CUST-71558,33,Female,8,Month-to-month,Fiber optic,Yes,43.23,345.27,3,8.1,Yes
CUST-71559,23,Male,13,Month-to-month,No service,No,18.0,225.48,2,9.3,Yes
CUST-71560,46,Female,9,Month-to-month,DSL,Yes,41.91,380.69,1,8.0,No
CUST-71561,48,Female,44,Month-to-month,Fiber optic,No,66.19,2872.0,4,6.2,No
CUST-71562,31,Male,19,Month-to-month,No service,Yes,18.0,341.61,1,10.0,Yes
CUST-71563,44,Male,1,Month-to-month,Fiber optic,Yes,57.0,60.17,2,7.3,Yes
CUST-71564,34,Male,40,Month-to-month,DSL,No,39.2,1594.99,2,7.1,No
CUST-71565,38,Female,46,Two year,Fiber optic,No,61.78,2973.47,2,10.0,No
CUST-71566,42,Male,11,Month-to-month,Fiber optic,No,72.9,802.42,2,7.7,Yes
CUST-71567,33,Female,9,Month-to-month,DSL,No,36.78,346.95,1,8.9,No
CUST-71568,26,Male,23,One year,Fiber optic,No,68.52,1547.28,3,9.1,No
CUST-71569,67,Female,16,Month-to-month,No service,Yes,19.98,322.84,3,5.3,No
CUST-71570,38,Female,5,Month-to-month,DSL,No,43.45,220.06,2,6.9,Yes
CUST-71571,43,Female,24,Two year,DSL,No,33.46,761.65,2,8.9,Yes
CUST-71572,59,Female,13,One year,Fiber optic,Yes,61.67,788.61,1,7.8,No
CUST-71573,56,Female,45,One year,Fiber optic,Yes,73.31,3479.04,4,6.7,No
CUST-71574,27,Female,28,Month-to-month,No service,Yes,18.0,484.59,0,10.0,No
CUST-71575,34,Female,18,Month-to-month,DSL,Yes,38.9,700.53,2,8.2,Yes
CUST-71576,82,Male,10,Two year,DSL,No,45.31,479.98,2,8.2,Yes
CUST-71577,42,Female,11,Month-to-month,Fiber optic,No,63.29,667.9,3,7.6,Yes
CUST-71578,52,Male,4,Month-to-month,No service,Yes,18.0,70.41,2,9.4,Yes
CUST-71579,45,Female,25,Two year,Fiber optic,No,64.93,1537.04,4,7.4,Yes
CUST-71580,37,Male,10,Two year,DSL,No,61.65,589.43,2,7.3,No
CUST-71581,41,Female,14,Month-to-month,Fiber optic,Yes,62.03,818.0,3,6.8,No
CUST-71582,44,Female,25,One year,Fiber optic,Yes,48.46,1237.13,0,10.0,Yes
CUST-71583,45,Male,4,One year,DSL,Yes,46.98,197.42,0,9.2,No
CUST-71584,18,Female,12,Month-to-month,Fiber optic,Yes,66.2,838.45,4,6.1,Yes
CUST-71585,33,Female,25,Month-to-month,DSL,Yes,56.75,1455.28,2,9.9,Yes
CUST-71586,30,Male,13,One year,Fiber optic,No,77.85,1050.88,3,9.9,Yes
CUST-71587,18,Female,37,One year,No service,No,18.0,689.0,0,8.3,No
CUST-71588,28,Female,6,Month-to-month,Fiber optic,Yes,64.8,371.76,2,,Yes
CUST-71589,18,Female,21,One year,Fiber optic,No,83.26,1796.58,1,7.7,No
CUST-71590,66,Male,14,Month-to-month,Fiber optic,No,59.43,856.54,5,6.2,Yes
CUST-71591,34,Female,12,One year,No service,No,18.0,225.46,2,7.7,No
CUST-71592,33,Male,38,Month-to-month,No service,Yes,27.19,1049.12,0,10.0,No
CUST-71593,51,Male,7,Month-to-month,Fiber optic,Yes,65.6,451.09,4,8.2,Yes
CUST-71594,37,Female,10,Month-to-month,Fiber optic,No,78.23,789.38,0,8.2,No
CUST-71595,50,Female,4,Month-to-month,DSL,No,48.27,188.3,4,5.1,Yes
CUST-71596,36,Male,15,Month-to-month,No service,Yes,26.39,410.86,4,6.8,Yes
CUST-71597,39,Female,25,Two year,Fiber optic,Yes,59.86,1476.72,4,7.2,No
CUST-71598,36,Male,23,Two year,Fiber optic,Yes,71.87,1668.1,2,8.8,Yes
CUST-71599,53,Male,15,Month-to-month,Fiber optic,No,68.34,1014.17,1,7.8,Yes
CUST-71600,33,Male,38,Month-to-month,DSL,Yes,40.8,1503.62,2,7.2,Yes
CUST-71601,18,Female,15,Month-to-month,Fiber optic,No,74.44,1059.39,4,5.7,Yes
CUST-71602,41,Male,3,Two year,Fiber optic,Yes,71.15,225.36,4,8.8,No
CUST-71603,54,Male,22,Two year,DSL,Yes,48.5,1063.35,1,9.5,No
CUST-71604,30,Female,6,Month-to-month,Fiber optic,Yes,64.15,376.44,3,6.9,Yes
CUST-71605,25,Male,1,One year,DSL,Yes,57.54,55.63,1,8.5,Yes
CUST-71606,32,Female,8,Month-to-month,DSL,Yes,35.8,272.93,2,9.5,Yes
CUST-71607,18,Male,6,One year,No service,Yes,18.0,110.24,1,10.0,No
CUST-71608,26,Female,6,Month-to-month,Fiber optic,No,68.31,410.4,2,8.1,Yes
CUST-71609,30,Male,21,Month-to-month,Fiber optic,Yes,61.47,1267.58,4,7.8,Yes
CUST-71610,50,Female,14,Month-to-month,DSL,No,43.18,599.39,0,10.0,Yes
CUST-71611,34,Male,22,Month-to-month,DSL,No,48.54,1009.58,1,7.5,No
CUST-71612,50,Female,31,One year,Fiber optic,Yes,62.14,1963.79,1,8.1,No
CUST-71613,21,Male,30,Month-to-month,No service,Yes,18.0,523.74,2,6.6,No
CUST-71614,75,Male,47,Month-to-month,Fiber optic,No,75.85,3531.69,3,8.4,No
CUST-71615,28,Female,11,One year,No service,Yes,18.0,207.71,2,,Yes
CUST-71616,26,Male,30,One year,Fiber optic,No,62.59,1849.11,3,6.2,No
CUST-71617,59,Female,5,Month-to-month,Fiber optic,Yes,66.67,333.81,0,10.0,Yes
CUST-71618,25,Female,23,Two year,No service,Yes,40.37,896.99,2,7.2,No
CUST-71619,44,Male,5,One year,No service,Yes,27.3,130.29,3,7.7,No
CUST-71620,80,Female,23,Month-to-month,DSL,Yes,30.18,713.42,1,7.4,No
CUST-71621,33,Male,60,Two year,No service,No,24.77,1545.54,1,10.0,No
CUST-71622,18,Female,19,One year,No service,Yes,28.59,513.93,0,,Yes
CUST-71623,41,Male,33,Month-to-month,No service,Yes,31.61,1037.84,2,8.3,Yes
CUST-71624,31,Male,4,Two year,Fiber optic,No,64.03,248.17,1,9.3,No
CUST-71625,27,Male,12,Two year,DSL,No,46.02,581.73,2,8.8,Yes
CUST-71626,48,Male,28,Two year,Fiber optic,No,63.87,1779.41,1,9.6,No
CUST-71627,55,Male,20,Month-to-month,Fiber optic,No,57.94,1126.63,2,9.0,No
CUST-71628,46,Female,10,Two year,Fiber optic,Yes,52.0,497.59,1,9.4,No
CUST-71629,45,Female,59,Month-to-month,DSL,Yes,37.09,2314.46,0,10.0,No
CUST-71630,19,Female,25,Two year,No service,No,18.0,447.18,0,9.8,No
CUST-71631,33,Female,28,Two year,Fiber optic,No,65.66,1751.98,1,9.3,No
CUST-71632,52,Female,12,Month-to-month,DSL,No,45.33,527.23,2,9.5,No
CUST-71633,25,Female,4,Month-to-month,Fiber optic,Yes,65.24,257.87,3,7.3,Yes
CUST-71634,47,Male,16,One year,DSL,Yes,39.5,620.15,1,8.8,No
CUST-71635,27,Male,7,Month-to-month,DSL,No,48.0,342.16,1,8.6,Yes
CUST-71636,53,Male,19,Two year,Fiber optic,Yes,55.28,1072.29,4,5.6,Yes
CUST-71637,27,Female,22,Two year,Fiber optic,No,63.18,1326.67,2,8.5,No
CUST-71638,51,Female,57,Two year,Fiber optic,Yes,63.7,3441.45,2,8.6,No
CUST-71639,51,Male,14,Month-to-month,Fiber optic,No,66.75,962.76,1,6.8,Yes
CUST-71640,41,Female,24,Two year,DSL,Yes,45.99,1094.93,1,9.0,No
CUST-71641,38,Male,9,Month-to-month,Fiber optic,Yes,57.08,502.23,1,7.9,Yes
CUST-71642,23,Male,15,Month-to-month,DSL,Yes,46.82,737.1,2,9.2,Yes
CUST-71643,21,Male,14,Month-to-month,Fiber optic,Yes,79.03,1106.49,2,8.7,Yes
CUST-71644,70,Male,14,One year,No service,No,24.9,353.65,1,8.7,No
CUST-71645,28,Female,5,Two year,Fiber optic,Yes,62.78,326.67,2,8.1,Yes
CUST-71646,18,Male,19,One year,Fiber optic,Yes,57.04,1123.49,1,8.8,No
CUST-71647,44,Male,7,Month-to-month,Fiber optic,No,60.68,449.79,1,8.5,Yes
CUST-71648,33,Female,37,Two year,No service,No,24.65,913.99,2,7.5,No
CUST-71649,41,Male,11,One year,Fiber optic,No,59.57,635.7,5,5.4,No
CUST-71650,40,Female,25,One year,Fiber optic,No,85.54,2266.56,1,7.1,No
CUST-71651,23,Female,7,Month-to-month,Fiber optic,Yes,65.93,,1,6.3,No
CUST-71652,18,Male,15,Two year,DSL,Yes,47.77,734.34,0,8.5,No
CUST-71653,39,Male,24,One year,No service,Yes,18.0,418.47,1,4.6,No
CUST-71654,57,Male,27,Two year,Fiber optic,No,68.87,1777.63,3,7.9,No
CUST-71655,35,Male,40,One year,DSL,No,46.25,1946.38,1,6.9,No
CUST-71656,43,Female,11,Month-to-month,No service,No,18.0,198.77,1,9.5,Yes
CUST-71657,51,Female,5,Month-to-month,DSL,No,57.91,294.22,2,7.1,Yes
CUST-71658,32,Female,17,Month-to-month,No service,No,18.0,290.63,1,6.8,No
CUST-71659,29,Male,26,Two year,No service,No,18.53,472.19,3,,No
CUST-71660,32,Female,14,Month-to-month,No service,Yes,18.0,253.13,0,10.0,No
CUST-71661,52,Male,17,Two year,No service,Yes,35.75,607.53,0,6.4,Yes
CUST-71662,47,Female,13,Two year,Fiber optic,No,70.24,872.32,4,6.4,Yes
CUST-71663,44,Female,28,Month-to-month,Fiber optic,Yes,54.87,1561.89,2,9.2,Yes
CUST-71664,22,Male,26,Month-to-month,Fiber optic,Yes,58.74,1563.5,1,5.8,No
CUST-71665,66,Female,17,One year,DSL,No,20.99,371.94,4,7.9,No
CUST-71666,41,Male,41,Month-to-month,No service,No,18.0,761.1,3,6.4,No
CUST-71667,36,Male,8,Month-to-month,DSL,Yes,54.11,441.78,1,10.0,Yes
CUST-71668,49,Male,16,Two year,DSL,Yes,37.23,570.32,2,6.1,No
CUST-71669,49,Female,15,Month-to-month,DSL,Yes,47.41,683.53,1,7.4,Yes
CUST-71670,38,Female,25,Month-to-month,No service,No,27.86,722.29,0,10.0,Yes
CUST-71671,49,Female,12,Month-to-month,Fiber optic,No,62.79,731.15,2,5.7,No
CUST-71672,67,Male,30,Two year,DSL,Yes,32.18,943.11,1,5.9,No
CUST-71673,48,Female,16,Month-to-month,DSL,Yes,35.08,550.24,2,10.0,No
CUST-71674,37,Male,4,One year,No service,No,22.02,,1,7.8,No
CUST-71675,25,Male,13,Month-to-month,No service,Yes,18.0,234.57,1,8.6,Yes
CUST-71676,25,Male,11,One year,DSL,No,47.58,550.52,3,8.3,Yes
CUST-71677,29,Female,13,Two year,DSL,No,49.69,661.81,1,9.4,No
CUST-71678,31,Male,12,Month-to-month,No service,No,18.0,226.41,0,6.6,Yes
CUST-71679,23,Female,7,Month-to-month,Fiber optic,Yes,63.77,448.84,4,6.3,Yes
CUST-71680,36,Female,12,Month-to-month,DSL,Yes,45.48,571.79,2,8.0,No
CUST-71681,38,Male,9,Two year,Fiber optic,No,65.26,584.71,0,8.9,Yes
CUST-71682,25,Male,17,One year,DSL,Yes,44.15,743.58,2,9.1,No
CUST-71683,18,Male,7,Month-to-month,Fiber optic,No,74.98,506.01,2,7.0,Yes
CUST-71684,53,Female,17,Month-to-month,Fiber optic,Yes,84.53,1366.28,3,7.9,Yes
CUST-71685,50,Male,7,One year,DSL,Yes,36.38,,2,10.0,Yes
CUST-71686,36,Male,10,Two year,Fiber optic,Yes,63.6,659.18,2,9.2,No
CUST-71687,41,Male,10,Month-to-month,DSL,No,45.04,446.61,3,6.6,No
CUST-71688,42,Female,26,One year,DSL,Yes,39.88,1059.96,2,8.0,No
CUST-71689,50,Female,31,Month-to-month,Fiber optic,Yes,54.19,1610.3,3,8.5,Yes
CUST-71690,48,Female,8,Month-to-month,No service,No,21.05,162.78,1,7.4,No
CUST-71691,38,Male,26,Two year,DSL,No,29.69,777.01,0,10.0,No
CUST-71692,34,Male,13,Month-to-month,DSL,Yes,33.06,453.6,2,9.1,Yes
CUST-71693,29,Male,3,Month-to-month,No service,Yes,18.0,51.26,0,9.1,No
CUST-71694,48,Male,12,Two year,DSL,Yes,43.31,501.15,1,8.8,No
CUST-71695,65,Male,9,One year,Fiber optic,Yes,59.82,558.52,1,7.6,No
CUST-71696,42,Male,21,Two year,No service,Yes,21.89,464.72,2,8.8,No
CUST-71697,51,Female,5,Month-to-month,DSL,No,32.87,172.58,2,7.5,Yes
CUST-71698,56,Male,32,One year,Fiber optic,No,71.49,2183.82,3,8.4,No
CUST-71699,40,Male,12,Month-to-month,Fiber optic,Yes,61.25,744.38,1,9.1,Yes
CUST-71700,18,Female,14,Month-to-month,DSL,No,33.73,453.58,0,10.0,Yes
CUST-71701,31,Female,23,Month-to-month,Fiber optic,Yes,70.47,1701.18,1,6.1,No
CUST-71702,55,Male,17,Two year,Fiber optic,Yes,56.02,901.28,2,6.7,Yes
CUST-71703,38,Female,21,Two year,DSL,No,44.7,960.81,1,6.1,No
CUST-71704,56,Female,3,One year,Fiber optic,Yes,65.45,188.16,0,10.0,Yes
CUST-71705,28,Female,21,One year,No service,Yes,27.86,596.12,2,7.6,No
CUST-71706,48,Female,5,Two year,DSL,Yes,45.37,238.78,1,8.3,Yes
CUST-71707,30,Female,26,One year,DSL,No,38.73,1043.65,1,9.1,No
CUST-71708,31,Male,9,One year,Fiber optic,No,73.15,631.43,2,9.5,Yes
CUST-71709,50,Male,17,Month-to-month,Fiber optic,No,63.18,1083.52,1,7.5,Yes
CUST-71710,49,Female,39,One year,No service,No,18.07,708.03,3,6.9,Yes
CUST-71711,21,Male,28,Month-to-month,Fiber optic,No,59.08,1652.09,3,7.8,No
CUST-71712,51,Male,10,One year,DSL,Yes,44.28,416.99,0,10.0,No
CUST-71713,42,Female,16,Month-to-month,DSL,Yes,26.6,413.54,1,8.2,Yes
CUST-71714,50,Male,25,One year,DSL,Yes,37.5,939.21,2,7.6,Yes
CUST-71715,51,Male,18,Month-to-month,No service,No,18.78,331.34,2,5.7,Yes
CUST-71716,44,Male,24,One year,Fiber optic,Yes,69.24,1570.57,2,8.7,No
CUST-71717,55,Female,6,Two year,DSL,No,45.88,272.7,1,7.9,No
CUST-71718,35,Male,30,Month-to-month,Fiber optic,Yes,65.39,1893.56,2,8.4,No
CUST-71719,54,Female,44,Two year,No service,No,35.18,1542.8,0,6.9,No
CUST-71720,18,Female,11,Month-to-month,No service,Yes,18.0,202.79,1,,Yes
CUST-71721,39,Male,30,One year,Fiber optic,Yes,70.45,2148.29,0,,No
CUST-71722,32,Female,15,Two year,Fiber optic,Yes,75.74,1156.86,2,7.1,No
CUST-71723,42,Female,18,Month-to-month,Fiber optic,No,49.07,835.71,4,9.4,Yes
CUST-71724,61,Male,15,Month-to-month,No service,Yes,21.06,314.5,1,9.3,No
CUST-71725,60,Female,7,Two year,DSL,Yes,37.74,263.1,0,10.0,No
CUST-71726,55,Male,4,Two year,DSL,No,36.23,148.9,1,,Yes
CUST-71727,43,Male,37,Month-to-month,Fiber optic,Yes,66.45,2505.42,3,7.1,No
CUST-71728,18,Female,10,Month-to-month,Fiber optic,Yes,57.67,579.91,2,9.5,No
CUST-71729,45,Male,22,Two year,Fiber optic,Yes,60.4,1352.87,3,7.1,No
CUST-71730,44,Female,6,Two year,DSL,No,22.86,142.25,2,,No
CUST-71731,34,Male,17,One year,DSL,No,46.29,829.47,0,9.7,No
CUST-71732,34,Male,12,One year,Fiber optic,No,59.98,681.49,3,6.1,No
CUST-71733,65,Male,15,One year,Fiber optic,No,65.66,930.8,2,7.6,Yes
CUST-71734,57,Female,40,Month-to-month,Fiber optic,No,58.63,2224.25,1,9.4,No
CUST-71735,35,Female,2,Month-to-month,DSL,No,44.22,93.29,2,9.3,Yes
CUST-71736,53,Female,16,Month-to-month,DSL,Yes,34.73,564.25,1,10.0,Yes
CUST-71737,48,Female,27,Month-to-month,Fiber optic,No,50.14,1348.56,2,6.2,Yes
CUST-71738,40,Female,71,Month-to-month,DSL,Yes,47.49,3275.27,3,,No
CUST-71739,31,Male,18,One year,DSL,Yes,31.4,584.8,2,8.8,No
CUST-71740,42,Male,64,Two year,Fiber optic,Yes,52.61,,2,7.5,No
CUST-71741,38,Female,18,Month-to-month,Fiber optic,Yes,65.08,1181.45,4,6.2,Yes
CUST-71742,18,Female,16,Two year,Fiber optic,No,54.08,858.43,2,7.5,No
CUST-71743,40,Female,26,Month-to-month,No service,No,28.56,716.69,0,9.3,No
CUST-71744,64,Male,1,Month-to-month,No service,No,18.0,17.47,1,8.7,Yes
CUST-71745,24,Male,5,Month-to-month,No service,Yes,31.6,155.18,6,5.2,Yes
CUST-71746,49,Male,13,Two year,DSL,Yes,51.82,692.84,0,6.6,No
CUST-71747,52,Male,13,Month-to-month,Fiber optic,Yes,67.41,872.98,1,10.0,No
CUST-71748,33,Male,20,One year,DSL,Yes,33.16,702.81,1,8.6,No
CUST-71749,50,Female,5,Month-to-month,Fiber optic,Yes,66.5,326.69,2,9.7,Yes
CUST-71750,70,Male,43,Two year,Fiber optic,Yes,71.59,3204.19,4,,No
CUST-71751,47,Female,6,Month-to-month,No service,No,20.92,132.48,1,8.5,Yes
CUST-71752,43,Male,20,Month-to-month,DSL,Yes,31.89,629.7,3,9.8,Yes
CUST-71753,41,Male,3,Two year,DSL,Yes,46.84,138.98,1,8.7,No
CUST-71754,55,Female,9,Two year,Fiber optic,Yes,56.48,499.99,2,6.9,No
CUST-71755,47,Female,7,Month-to-month,Fiber optic,Yes,83.18,,3,7.7,Yes
CUST-71756,49,Female,24,Month-to-month,No service,No,27.17,675.13,1,7.4,Yes
CUST-71757,32,Female,15,Month-to-month,DSL,Yes,47.3,683.46,1,7.1,No
CUST-71758,35,Male,17,Month-to-month,No service,Yes,18.0,319.75,0,7.1,No
CUST-71759,54,Male,13,Month-to-month,DSL,Yes,22.54,310.36,1,9.0,Yes
CUST-71760,72,Female,16,Two year,Fiber optic,Yes,74.01,1126.02,1,8.8,No
CUST-71761,59,Female,18,One year,Fiber optic,Yes,51.71,947.89,2,7.0,Yes
CUST-71762,52,Female,4,Month-to-month,DSL,No,38.67,151.43,1,8.1,Yes
CUST-71763,30,Male,17,Month-to-month,Fiber optic,Yes,77.08,1351.91,3,7.7,Yes
CUST-71764,49,Male,18,One year,DSL,Yes,47.99,907.17,0,9.5,Yes
CUST-71765,33,Male,12,Month-to-month,Fiber optic,No,57.89,660.17,2,10.0,Yes
CUST-71766,59,Female,22,One year,Fiber optic,Yes,70.21,1626.4,2,5.6,Yes
CUST-71767,34,Female,11,Two year,Fiber optic,No,67.47,769.62,2,9.7,No
CUST-71768,18,Male,10,Month-to-month,Fiber optic,Yes,77.25,,1,10.0,Yes
CUST-71769,78,Male,12,Two year,Fiber optic,Yes,66.53,832.15,1,7.1,No
CUST-71770,47,Female,9,One year,No service,No,31.3,293.4,0,10.0,No
CUST-71771,39,Male,26,One year,DSL,Yes,37.42,922.97,1,8.4,No
CUST-71772,48,Female,8,Month-to-month,Fiber optic,Yes,58.7,469.12,0,10.0,Yes
CUST-71773,18,Male,13,Two year,DSL,No,44.6,598.8,1,7.7,No
CUST-71774,36,Female,13,Month-to-month,Fiber optic,Yes,39.44,541.69,2,9.0,No
CUST-71775,28,Male,11,Month-to-month,DSL,Yes,53.16,585.67,1,7.0,Yes
CUST-71776,28,Female,35,Two year,Fiber optic,Yes,52.9,1845.42,6,,No
CUST-71777,30,Male,11,Two year,DSL,No,41.18,440.67,1,10.0,No
CUST-71778,52,Male,27,One year,Fiber optic,Yes,55.03,1412.8,4,7.1,Yes
CUST-71779,44,Male,34,Two year,No service,Yes,18.0,637.16,3,9.1,No
CUST-71780,40,Female,20,Month-to-month,Fiber optic,No,63.19,1328.34,2,8.2,No
CUST-71781,32,Male,7,Month-to-month,Fiber optic,No,59.91,405.9,3,6.4,Yes
CUST-71782,35,Female,20,One year,Fiber optic,No,70.8,1463.75,3,8.8,Yes
CUST-71783,34,Male,7,Month-to-month,DSL,Yes,55.92,409.36,1,8.6,No
CUST-71784,46,Female,20,Month-to-month,No service,No,18.0,355.93,3,6.9,Yes
CUST-71785,50,Female,13,One year,No service,Yes,26.72,356.55,1,6.2,Yes
CUST-71786,42,Male,11,Month-to-month,DSL,No,51.04,529.49,1,8.1,No
CUST-71787,40,Female,16,Two year,Fiber optic,Yes,69.04,1121.48,0,10.0,No
CUST-71788,53,Female,15,Month-to-month,Fiber optic,Yes,57.62,813.98,4,5.1,Yes
CUST-71789,54,Female,28,Month-to-month,DSL,Yes,48.32,1383.1,3,,Yes
CUST-71790,36,Male,25,Month-to-month,DSL,No,50.46,1230.7,2,8.2,No
CUST-71791,38,Female,16,One year,Fiber optic,No,66.69,1065.18,1,8.6,No
CUST-71792,51,Male,5,Month-to-month,Fiber optic,Yes,59.97,317.3,2,8.2,Yes
CUST-71793,61,Male,3,Month-to-month,Fiber optic,No,61.53,177.66,5,8.1,Yes
CUST-71794,54,Female,20,Month-to-month,DSL,Yes,53.5,1117.86,2,8.5,Yes
CUST-71795,50,Female,5,Month-to-month,Fiber optic,Yes,67.95,323.53,4,3.7,Yes
CUST-71796,47,Female,23,Month-to-month,DSL,Yes,33.46,805.0,1,10.0,No
CUST-71797,26,Female,26,One year,DSL,Yes,37.06,968.65,5,6.2,No
CUST-71798,29,Female,8,Month-to-month,Fiber optic,No,58.11,487.13,5,6.4,Yes
CUST-71799,44,Female,16,Month-to-month,Fiber optic,Yes,44.19,731.71,2,9.6,Yes
CUST-71800,37,Female,13,Month-to-month,Fiber optic,No,69.18,853.42,3,5.4,Yes
CUST-71801,48,Male,14,One year,DSL,Yes,47.0,683.04,2,6.9,No
CUST-71802,47,Male,9,One year,DSL,No,25.23,213.75,4,,Yes
CUST-71803,54,Female,12,Month-to-month,Fiber optic,No,70.19,878.1,1,6.5,No
CUST-71804,28,Male,15,Month-to-month,Fiber optic,No,64.07,1001.16,1,8.5,Yes
CUST-71805,44,Male,48,Month-to-month,Fiber optic,Yes,72.83,3457.01,3,7.6,Yes
CUST-71806,18,Female,28,Month-to-month,Fiber optic,No,64.38,1855.37,3,7.6,Yes
CUST-71807,36,Male,1,Two year,No service,Yes,18.8,19.3,0,8.8,No
CUST-71808,55,Male,9,Month-to-month,No service,Yes,18.0,155.89,1,10.0,Yes
CUST-71809,28,Male,8,Month-to-month,DSL,No,32.86,268.06,4,5.7,Yes
CUST-71810,39,Male,16,One year,DSL,No,33.79,537.58,1,8.8,No
CUST-71811,25,Female,10,Month-to-month,Fiber optic,No,69.67,727.23,1,9.3,No
CUST-71812,45,Male,18,Month-to-month,DSL,Yes,38.57,707.05,4,,No
CUST-71813,70,Female,9,Two year,No service,No,22.0,196.03,2,7.2,No
CUST-71814,23,Male,32,Month-to-month,No service,Yes,27.04,814.05,1,8.5,No
CUST-71815,36,Female,11,Month-to-month,No service,No,23.85,258.31,1,9.7,No
CUST-71816,50,Male,19,Month-to-month,Fiber optic,No,57.49,1097.54,1,8.9,Yes
CUST-71817,56,Male,13,Month-to-month,Fiber optic,Yes,45.15,553.56,2,6.5,No
CUST-71818,47,Female,3,Month-to-month,DSL,No,28.97,89.86,1,9.6,Yes
CUST-71819,53,Male,5,One year,Fiber optic,No,70.22,331.06,2,6.5,Yes
CUST-71820,29,Female,11,Two year,Fiber optic,Yes,73.47,816.86,2,,No
CUST-71821,44,Female,6,Month-to-month,DSL,Yes,36.05,213.16,0,9.3,Yes
CUST-71822,38,Female,6,Month-to-month,Fiber optic,Yes,64.93,392.53,2,6.0,No
CUST-71823,28,Female,5,Month-to-month,No service,No,18.0,84.73,0,9.8,No
CUST-71824,39,Female,25,Month-to-month,Fiber optic,No,57.94,1527.96,4,7.4,No
CUST-71825,30,Male,10,Month-to-month,DSL,Yes,44.33,467.61,1,7.5,No
CUST-71826,26,Male,16,Month-to-month,Fiber optic,Yes,64.99,984.12,0,10.0,No
CUST-71827,44,Female,36,One year,DSL,No,34.67,1227.2,1,8.2,No
CUST-71828,68,Male,6,Two year,Fiber optic,No,53.22,321.68,1,8.2,No
CUST-71829,23,Female,14,One year,No service,Yes,28.45,417.84,2,6.5,No
CUST-71830,24,Female,22,Two year,DSL,Yes,27.88,634.39,1,10.0,No
CUST-71831,45,Male,15,Month-to-month,DSL,Yes,47.8,737.64,1,7.0,Yes
CUST-71832,19,Male,1,One year,DSL,Yes,38.45,36.8,3,7.3,No
CUST-71833,30,Male,28,Two year,Fiber optic,Yes,67.32,1802.65,1,8.6,No
CUST-71834,48,Male,7,Two year,DSL,Yes,36.22,254.26,0,7.6,Yes
CUST-71835,32,Female,1,One year,DSL,Yes,48.59,46.44,0,8.9,Yes
CUST-71836,41,Male,24,One year,DSL,No,25.69,651.98,1,9.1,No
CUST-71837,64,Female,36,Month-to-month,DSL,No,45.82,1677.4,3,7.4,No
CUST-71838,49,Male,46,Month-to-month,DSL,Yes,56.83,2506.0,2,9.5,No
CUST-71839,21,Male,67,Month-to-month,DSL,Yes,36.35,2507.02,1,9.3,No
CUST-71840,33,Female,8,One year,Fiber optic,No,52.31,432.77,5,6.8,Yes
CUST-71841,65,Female,28,Month-to-month,DSL,Yes,48.83,1422.87,1,10.0,No
CUST-71842,40,Male,41,Two year,Fiber optic,Yes,63.53,,4,,No
CUST-71843,22,Female,28,One year,DSL,No,34.04,972.86,2,7.2,No
CUST-71844,48,Male,7,Two year,Fiber optic,No,63.01,460.26,3,5.1,No
CUST-71845,48,Male,24,Month-to-month,No service,Yes,22.49,540.01,1,8.9,No
CUST-71846,67,Female,35,Month-to-month,No service,No,18.0,654.49,2,5.6,No
CUST-71847,47,Male,31,Two year,DSL,Yes,30.43,920.26,0,9.9,No
CUST-71848,53,Female,8,Month-to-month,Fiber optic,Yes,63.66,533.53,3,8.1,Yes
CUST-71849,59,Female,6,One year,DSL,Yes,42.42,249.77,1,7.2,No
CUST-71850,19,Male,9,One year,Fiber optic,No,73.94,687.02,2,6.2,Yes
CUST-71851,39,Male,20,One year,DSL,Yes,36.83,731.64,1,10.0,Yes
CUST-71852,38,Male,15,One year,Fiber optic,No,58.54,855.37,3,8.6,No
CUST-71853,40,Male,20,Month-to-month,DSL,Yes,39.26,801.16,3,6.3,Yes
CUST-71854,38,Male,11,Month-to-month,Fiber optic,Yes,62.41,681.51,2,6.7,Yes
CUST-71855,35,Female,7,Month-to-month,DSL,Yes,27.25,179.42,0,7.0,Yes
CUST-71856,54,Female,17,Month-to-month,Fiber optic,No,70.32,1164.55,3,8.5,No
CUST-71857,34,Female,7,Month-to-month,DSL,No,56.15,371.75,0,9.1,Yes
CUST-71858,60,Male,11,Two year,No service,Yes,20.51,231.47,3,7.4,No
CUST-71859,27,Female,7,Month-to-month,DSL,Yes,44.74,296.2,1,10.0,Yes
CUST-71860,32,Female,16,Month-to-month,Fiber optic,Yes,55.8,912.19,1,5.7,Yes
CUST-71861,18,Female,9,Two year,Fiber optic,Yes,59.33,,2,7.8,Yes
CUST-71862,20,Male,21,Month-to-month,Fiber optic,No,72.44,1460.07,4,7.9,Yes
CUST-71863,68,Male,23,One year,No service,Yes,27.47,661.04,1,10.0,Yes
CUST-71864,24,Female,53,Two year,DSL,No,40.24,2247.47,1,7.2,No
CUST-71865,42,Female,10,One year,Fiber optic,Yes,64.1,650.44,1,5.3,No
CUST-71866,51,Female,15,Month-to-month,No service,Yes,25.62,402.01,2,9.1,Yes
CUST-71867,47,Male,14,Month-to-month,Fiber optic,Yes,62.66,862.59,3,6.4,No
CUST-71868,61,Male,13,Month-to-month,No service,No,27.26,336.24,1,8.5,Yes
CUST-71869,74,Female,36,Month-to-month,Fiber optic,No,75.01,2806.97,0,,No
